movieCd,description
20185576,"평범한 제설차 운전수이자 올해의 모범시민 ‘넬스 콕스맨’. 
 법 없이도 살 수 있던 그는 마약 조직의 사이코패스 보스 ‘바이킹’이 꾸며낸 
 아들의 처참한 죽음 앞에서 분노의 심판자로 다시 태어난다.
 
 ‘스피도’, ‘림보’, ‘산타’ 등 마피아들을 연달아 처단하며 그들의 소굴에 한 걸음 가까워질수록  
 ‘넬스’의 분노는 죽음도 대신할 수 없는 깊은 복수심으로 소용돌이 치는데…  
 
 당한 만큼 갚아주는 냉혈한 복수가 시작된다!"
20184888,"체리트리 가 17번지에 살고 있는 마이클과 세 아이들은 아내와 엄마를 잃고,
 집까지 빼앗길 위기에 처해 슬픔에 잠긴다. 
 어느 날, 바람의 방향이 바뀌고 마이클의 가족에게 다시 돌아온 ‘메리 포핀스’는
 사랑스러운 마법으로 가득 찬 황홀한 경험을 선사하는데…"
20174169,"망해버린 주유소의 트러블메이커 가장 '만덕'은 우연히 만난 좀비를 집안에 들인다.  여타 좀비와 달리 반반한 외모, 말귀 알아듣는 ‘쫑비’를 보며  저마다의 속셈으로 패밀리 비즈니스를 꿈꾸는 가족.     리더인 맏며느리 '남주'를 중심으로  행동대장 장남 '준걸'과 브레인 차남 '민걸'  에너지 담당 막내 '해걸'에  물리면 죽기는커녕 더 젊어지는 좀비 '쫑비'까지!     이들의 기막힌 비즈니스는 조용했던 동네를  별안간 혈기 왕성한 마을로 만들어버리는데...  이거 혹시… 우리 때문이야?"
20180868,"경찰 내 최고 엘리트 조직 내사과 소속 경위 ‘은시연’(공효진). 조직에서 유일하게 믿고 따르는 ‘윤과장’(염정아)과 함께 F1 레이서 출신의 사업가 ‘정재철’(조정석)을 잡기 위해 수사망을 조여가던 시연은 무리한 강압 수사를 벌였다는 오명을 쓰고 뺑소니 전담반으로 좌천된다.   알고 보면 경찰대 수석 출신, 만삭의 리더 ‘우계장’(전혜진)과  차에 대한 천부적 감각을 지닌 에이스 순경 ‘서민재’(류준열).  팀원은 고작 단 두 명, 매뉴얼도 인력도 시간도 없지만 뺑소니 잡는 실력만큼은 최고인 ‘뺑반’.  계속해서 재철을 예의주시하던 시연은 뺑반이 수사 중인 미해결 뺑소니 사건의 유력한 용의자가 재철임을 알게 된다.  뺑소니 친 놈은 끝까지 쫓는 뺑반 에이스 민재와  온갖 비리를 일삼는 재철을 잡기 위해 모든 것을 건 시연.  하나의 목표를 향해 힘을 합친 그들의 팀플레이가 시작되는 가운데 방법을 가리지 않고 수사망을 빠져 나가려는 통제불능 스피드광 재철의 반격 역시 점점 과감해지는데…!"
20162003,"음악가만을 노린 연쇄살인사건이 발생하고, 
 피해자들은 모두 유명한 피아니스트가 설립한 음악 아카데미 출신들임이 밝혀진다! 
 한편, 코난과 친구들은 세계적인 음악가들이 모이는 음악홀 설립 기념 콘서트에 초대된다. 
 이번 콘서트의 주인공 천재 소프라노 가수를 겨냥한 의문의 사건이 이어지는 가운데,
 그녀를 위험에서 구한 코난은 오히려 범인의 표적이 되고 만다.
 콘서트 직전, 코난은 누군가의 습격을 받아 쓰러지고 음악홀은 연이은 폭발로 불바다가 된다. 
 하지만, 란 일행을 포함한 천 명의 관객들은 그 사실을 알지 못한 채 콘서트가 계속되는데…
 과연, 코난은 위기에 빠진 란을 구할 수 있을 것인가?"
20185478,따뜻한 남태평양으로 휴가를 떠난 차탄 가족과 친구들은 어느 외딴섬에 표류하고 만다. 그곳은 바로 지구의 배꼽이라 불리는 강력한 생명력을 지닌 신비의 섬 ‘옴파로스’! 그곳에서 차탄 가족은 ‘슈퍼연료전지 구공탄’을 노리는 외계 로봇들의 공격으로 위기에 처하는데…  지구 온난화를 일으켜 세상을 정복하려는 ‘외계인’들에 맞선 차탄과 ‘동물카봇’의 운명을 건 대결이 시작된다!
20185444,"시스타 행성의 지멋대로 여왕의 지시로 듀플로 외계인들이 레고 마을을 침공한다.
 어마무시 장군이 친구들을 납치하자 에밋은 우주로의 여행을 떠나는데…
 에밋과 친구들의 대모험, 이번엔 우주다! 준비됐나요?"
20184105,"1940년대 우리말이 점점 사라져가고 있는 경성. 극장에서 해고된 후 아들 학비 때문에 가방을 훔치다 실패한 판수. 하필 면접 보러 간 조선어학회 대표가 가방 주인 정환이다. 사전 만드는데 전과자에다 까막눈이라니! 그러나 판수를 반기는 회원들에 밀려 정환은 읽고 쓰기를 떼는 조건으로 그를 받아들인다. 돈도 아닌 말을 대체 왜 모으나 싶었던 판수는 난생처음 글을 읽으며 우리말의 소중함에 눈뜨고, 정환 또한 전국의 말을 모으는 ‘말모이’에 힘을 보태는 판수를 통해 ‘우리’의 소중함에 눈뜬다. 얼마 남지 않은 시간, 바짝 조여오는 일제의 감시를 피해 ‘말모이’를 끝내야 하는데…  우리말이 금지된 시대, 말과 마음이 모여 사전이 되다"
20185124,"8월 서울공연을 시작으로, 미주, 유럽, 아시아 등 20개 도시 42회 공연 규모로 열리는 'LOVE YOURSELF’ 투어. 현재 진행 중인 가장 핫한 콘서트를 담은 ‘러브 유어셀프 인 서울’은 미국 빌보드 200 1위에 빛나는 글로벌 그룹 방탄소년단 월드투어의 포문을 여는 서울 콘서트를 담아냈으며, 전 세계가 기다린 최고의 무대를 더욱 생동감 있게 느낄 수 있다."
20184896,"나를 세상에 태어나게 한 
 ""부모님을 고소하고 싶어요...""
 -출생기록조차 없이 살아온 어쩌면 12살 소년 '자인'으로부터"
20176251,"엘리트 아재 판수(박성웅)를 우연히 옥상에서 떨어진 고등학생 동현(진영)이 덮치면서 제대로 바뀐다.  게다가 판수는 동현의 몸으로 첫사랑 미선(라미란)과 존재도 몰랐던 딸 현정(이수민)을 만나게 되는데…  대유잼의 향연, 넌 이미 웃고 있다!"
20189463,"각종 사고를 치며 게임 속 세상을 뒤집어 놨던 절친 주먹왕 ‘랄프’와 ‘바넬로피’는 버려질 위기에 처한 오락기 부품을 구하기 위해 와이파이를 타고 인터넷 세상에 접속한다.   얼떨결에 올린 동영상으로 순식간에 핵인싸에 등극한 ‘랄프’와 룰도 트랙도 없는 스릴만점 슬로터 레이스 게임에 참여하게 된 ‘바넬로피’   지금껏 경험한 적 없는 엄청난 스케일과 새로운 재미에 흠뻑 빠진  ‘랄프’와 ‘바넬로피’는 랜섬웨어급 사고로 인터넷 세상을 혼란에 빠뜨리는데…  과연, 이들은 무사히 집에 돌아갈 수 있을까?"
20182544,"White Album 발매 50주년을 기념하기 위한 「글래스 어니언」은 리처드 해밀턴의 상징적인 콜라주에 새 생명을 불어넣는 화려하고 다양한 애니메이션 테크닉을 보여준다.
 
 [제 21회 부천국제애니메이션페스티벌]"
20186324,"하루아침에 운명이 바뀐 강아지 ‘뭉치’는  우연히 만난 거리 생활의 고참 ‘짱아’ 일당을 만나 목숨을 구하게 된다.  차츰 ‘짱아’ 무리의 스트릿 라이프에 적응하던 찰나 그들의 소중한 아지트가 사라질 위기에 처하고, 마침내 그들은 진정한 자유를 찾기 위한 모험을 떠나기로 결심하는데…"
20185485,"공항에서 수하물 노동자로 일하며 음악의 꿈을 키우던 이민자 출신의 아웃사이더 ‘파록버사라’
 보컬을 구하던 로컬 밴드에 들어가게 되면서 ‘프레디 머큐리’라는 이름으로 밴드 ‘퀸’을 이끌게 된다.
  
 시대를 앞서가는 독창적인 음악과 화려한 퍼포먼스로 관중들을 사로잡으며 성장하던 ‘퀸’은 
 라디오와 방송에서 외면을 받을 것이라는 음반사의 반대에도 불구하고 
 무려 6분 동안 이어지는 실험적인 곡 ‘보헤미안 랩소디’로 대성공을 거두며 월드스타 반열에 오른다.
 
 그러나 독보적인 존재감을 뿜어내던 ‘프레디 머큐리’는 솔로 데뷔라는 유혹에 흔들리게 되고
 결국 오랜 시간 함께 해왔던 멤버들과 결별을 선언하게 되는데…
 
 세상에서 소외된 아웃사이더에서 전설의 록밴드 ‘퀸’이 되기까지,
 우리가 몰랐던 그들의 진짜 이야기가 시작된다!"
20189385,사람들의 발길이 끊기면서 폐쇄될 위기에 놓인 놀이공원. 할머니와의 추억을 되새기며 롤러코스터를 고치던 ‘테리’는 신비로운 마법의 왕국 ‘몬스터 파크’로 순간 이동을 하게 된다.    하지만 할머니가 들려주던 동화 속 세상과는 달리 이미 감정을 조종할 수 있는 마법사 ‘그럼프’의 우울마법에 빠져 모든 웃음과 행복을 빼앗긴 몬스터 파크. ‘테리’는 아름답지만 천방지축 말괄량이인 ‘새벽 공주’와 온통 우울함에 빠진 왕국을 구하기로 하는데…   과연 ‘테리’는 모두에게 웃음과 행복을 되찾아 주고  다시 자신의 세계로 돌아 갈 수 있을까?
20180290,"땅의 아들이자 바다의 왕, 심해의 수호자인 슈퍼히어로 아쿠아맨의 탄생을 그린 액션 블록버스터"
20183915,"머나먼 옛날, 소행성 충돌로 인해 지구의 공룡들이 모두 사라지고 사람들에게 알려지지 않은 어느 작은 섬에서 공룡들은 아주 작은 모습의 타이니소어로 탄생한다.  씩씩한 트리케라, 장난꾸러기 티라노, 잠꾸러기 스테고 등 타이니소어 친구들이 도토리 축구를 하며 즐거운 나날을 보내고 있던 중, 수상한 악당들이 나타나 평화로운 ‘타이니소어의 섬’을 위협하기 시작하는데…  타이니소어들을 노리는 수상한 눈빛의 정체는?  과연 이들은 위기에 처한 지상 낙원 ‘타이니소어의 섬’을 지켜낼 수 있을까?"
20182588,"엄마와 아빠, 그리고 사랑스러운 강아지 ‘윳코’, 
 너무너무 좋아하는 기차 장난감들이 있는 나만을 위한 놀이방과 작은 정원.
 세상 행복한 삶을 살고 있던 네 살 ‘쿤’에게, 첫 눈이 오던 날 동생 ‘미라이’가 찾아온다!
 여동생과의 첫 만남, 신비로운 순간도 잠시…
 부모님의 관심은 온통 ‘미라이’에게 향하고, ‘쿤’은 인생 최초 위기감(!)과 설움을 느끼게 된다.
 그러던 어느 날 ‘쿤’에게 미래에서 온 소녀 ‘미라이’가 찾아오게 되는데!
 ‘쿤’의 작은 정원에서 아주 특별한 여행이 시작된다!"
20186281,"지속된 디셉티콘과의 전쟁에서 위기에 몰린 옵티머스 프라임은 중요한 임무를 가진 오토봇을 지구로 보낸다. 
 지구에 도착한 오토봇은 인간들에게 쫓기게 되고, 낡은 비틀로 변신해 폐차장에 은둔하던 중, 
 찰리라는 소녀에 의해 발견된다.
 
 비틀을 수리하던 찰리는 자신의 낡은 자동차가 거대한 로봇으로 변신하는 놀라운 광경을 목격하고, 
 모든 기억이 사라진 그에게 ‘범블비’라는 이름을 지어주며 서로에게 특별한 존재가 되어간다.  
 
 하지만, 범블비의 정체를 파헤치려는 인간들과 그가 가진 비밀을 쫓는 디셉티콘의 추격과 압박은 점점 더 심해지는데…"
20170658,"글로벌 군사기업(PMC) 블랙리저드의 캡틴 에이헵(하정우)은 미국 CIA의 의뢰로 거액의 프로젝트를 맡게 된다. 그러나 작전장소인 DMZ 지하 30M 비밀벙커에는  약속된 타깃이 아닌 뜻밖의 인물, 북한 ‘킹’이 나타난다. 아시아 최고의 현상금이 걸린 킹, 그를 잡기 위해 캡틴 에이헵은 작전을 변경하고, 12인의 크루들과 함께 킹을 납치하는 데 성공한다.  하지만 또 다른 군사기업(PMC)의 기습과 미국 CIA의 폭격으로 함정에 빠져버린 에이헵과 블랙리저드팀. 결국 무너져버린 지하 비밀 벙커 안 부상을 입은 에이헵은 인질로 잡혀 있던 북한 최고의 엘리트 닥터 윤지의에게 도움을 요청하는데…  현 시각부로 작전 변경! 생존을 위한 리얼타임 액션이 시작된다!"
20175547,"1951년 한국전쟁, 최대 규모의 거제 포로수용소. 새로 부임해 온 소장은 수용소의 대외적 이미지 메이킹을 위해  전쟁 포로들로 댄스단을 결성하는 프로젝트를 계획한다.  수용소 내 최고 트러블메이커 ‘로기수’(도경수), 무려 4개 국어가 가능한 무허가 통역사 ‘양판래’(박혜수), 잃어버린 아내를 찾기 위해 유명해져야 하는 사랑꾼 ‘강병삼’(오정세), 반전 댄스실력 갖춘 영양실조 춤꾼 ‘샤오팡’(김민호), 그리고 이들의 리더, 전직 브로드웨이 탭댄서 ‘잭슨’(자레드 그라임스)까지 우여곡절 끝에 한 자리에 모인 그들의 이름은 ‘스윙키즈’! 각기 다른 사연을 갖고 춤을 추게 된 그들에게 첫 데뷔 무대가 다가오지만,  국적, 언어, 이념, 춤 실력, 모든 것이 다른 오합지졸 댄스단의 앞날은 캄캄하기만 한데…!"
20183785,"8천만 년 전 백악기 최후의 재난 이후, 모든 가족을 잃고 둘만 남게 된 공룡의 제왕 타르보사우르스 ‘점박이’와 그의 아들 ‘막내’ 아빠 ‘점박이’와 달리 겁이 많고 소심한 ‘막내’는 다른 공룡들의 놀림감이 되기 일쑤다. 어느 날, ‘막내’가 최악의 악당 데이노니쿠스 3인방에게 붙잡혀 사라지고, ‘점박이’는 ‘막내’의 흔적을 찾기 위해 새로운 모험을 시작한다. 그러던 중 사라진 딸을 찾는 ‘송곳니’, 넉살 좋은 초식공룡 ‘싸이’를 만나 아이들을 구하기 위해 힘을 합치기로 한 ‘점박이’는 병풍 바위와 활화산 지대, 끝이 보이지 않는 사막과 협곡을 지나는 모험 끝에 드디어 아들 ‘막내’에 대한 단서를 찾게 된다. 하지만 그들 앞에 상상을 초월하는 초강력 돌연변이 공룡이 나타나는데… 과연 ‘점박이’는 ‘막내’를 구하고 새로운 낙원에 도착할 수 있을까?"
20184187,"유학을 마치고 돌아온 의연은 남친 우진과 함께 언니 희수의 펜션을 방문한다. 
 그러나 휴식을 취하기도 전에 의연은 회사의 급한 호출로 출장을 떠난다. 
 그 사이 우진은 희수를 유혹하고 홀로 외로이 살았던 희수는 어쩔 수 없이 그와 치명적인 사랑을 나누게 된다. 
 출장에서 돌아온 의연은 둘 사이에 수상한 낌새를 눈치챈다. 
 도덕심과 사랑 사이에서 괴로워하는 희수를 더 힘들게 하는 건 노골적으로 다가오는 우진이다.
 그는 의연을 버릴 작정까지 하며 희수에게 사랑을 갈구한다. 과연 이들의 결말은 어디로 치달을 것인가."
20182421,"모두가 행복한 크리스마스를 참을 수 없는 그린치는 크리스마스를 훔치기 위해 산타가 되기로 결심한다.
 그린치는 만능집사 맥스, 덩치만 큰 소심 루돌프 프레드와 함께 슈퍼배드한 크리스마스 훔치기 대작전에 돌입하는데…
 
 슈퍼배드한 그린치 X 만능 집사 맥스 X 덩치만 큰 소심 루돌프 프레드!
 크리스마스 훔치기 대작전이 시작된다!"
20168773,"“애국이 별게 아니다!  일본에 뽕 팔믄 그게 바로 애국인기라!” 마약도 수출하면 애국이 되던 1970년대 대한민국,   하급 밀수업자였던 이두삼은 우연히 마약 밀수에 가담했다가  마약 제조와 유통 사업에 본능적으로 눈을 뜨게 되면서 사업에 뛰어든다.   “이 나라는 내가 먹여 살렸다 아이가” 뛰어난 눈썰미, 빠른 위기대처능력, 신이 내린 손재주로 단숨에 마약업을 장악한 이두삼 사업적인 수완이 뛰어난 로비스트 김정아(배두나)가 합류하면서  그가 만든 마약은 '메이드인 코리아'라는 브랜드를 달게 된다.  마침내 이두삼은 대한민국을 넘어 아시아까지 세력을 확장하며 백색 황금의 시대를 열게 된다   한편, 마약으로 인해 세상은 점점 불안해지기 시작하고  승승장구하는 이두삼을 주시하는 한 사람 김인구(조정석)가 움직이기 시작하는데…"
20183479,"중독 위험! 세계를 지배하려는 ‘블랙판다 라면’이 나타났다! 전설의 쿵후 ‘말랑말랑권’으로 세계 평화를 지켜야 한다! 몸도 마음도 말랑말랑한 짱구와 떡잎마을 방범대 출동!  짱구와 친구들이 살고 있는 떡잎마을에 있는 중국인 거리 아이야 타운 그곳에 나타난 블랙판다 라면 사장 돈빵빵은 오직 라면을 위한, 라면에 의한 블랙판다 라면 빌딩을 세우려 한다! 블랙판다 라면을 먹고 점점 난폭해지는 사람들! 앗! 짱아도 블랙판다 라면을 먹어버렸다…!  세계의 평화를 위해 지금 필요한 건 바로 전설의 쿵후 말랑말랑권! 쿵후 소녀 란과 함께 말랑말랑권의 9가지 기술을 터득한 뒤, 중국에서 마지막 신공을 얻어야 한다! 짱구와 떡잎마을 방범대 친구들은 세계 평화를 지켜낼 수 있을까?"
20183238,"평범한 10대 ‘마일스 모랄레스’는 우연히 방사능 거미에 물려 스파이더맨 능력을 가지게 된다.
 혼란스러워하던 ‘마일스’는 악당과 싸우고 있는 ‘피터 파커’를 마주치게 되고
 ‘피터 파커’는 ‘마일스’가 자신과 같은 능력을 가지고 있음을 직감한다. 
 여러 개의 평행세계가 존재한다는 것을 알게 된 ‘마일스’와 ‘피터 파커’는 
 이후 스파이더우먼 ‘스파이더 그웬’, ‘스파이더맨 누아르’, ‘스파이더햄’ 등 
 평행세계 속 공존하는 모든 스파이더맨들을 만나게 되는데… 
 하나의 유니버스에서 만나 팀을 결성한 스파이더맨들은 과연 세계를 구할 수 있을까?
 
 스파이더맨들의 새로운 시대가 열린다!"
20177552,"1997년, 대한민국 최고의 경제 호황을 믿어 의심치 않았던 그때,  곧 엄청난 경제 위기가 닥칠 것을 예견한 한국은행 통화정책팀장 ‘한시현’(김혜수)은 이 사실을 보고하고,  정부는 뒤늦게 국가부도 사태를 막기 위한 비공개 대책팀을 꾸린다.     한편, 곳곳에서 감지되는 위기의 시그널을 포착하고 과감히 사표를 던진 금융맨 ‘윤정학’(유아인)은  국가부도의 위기에 투자하는 역베팅을 결심, 투자자들을 모으기 시작한다.  이런 상황을 알 리 없는 작은 공장의 사장이자 평범한 가장 ‘갑수’(허준호)는  대형 백화점과의 어음 거래 계약서에 도장을 찍고 소박한 행복을 꿈꾼다.     국가부도까지 남은 시간 단 일주일.  대책팀 내부에서 위기대응 방식을 두고 시현과 ‘재정국 차관’(조우진)이 강하게 대립하는 가운데,  시현의 반대에도 불구하고 ‘IMF 총재’(뱅상 카셀)가 협상을 위해 비밀리에 입국하는데…     위기를 막으려는 사람과 위기에 베팅하는 사람,  그리고 회사와 가족을 지키려는 평범한 사람,  1997년, 서로 다른 선택을 했던 사람들의 이야기가 시작된다!"
20179230,"오피스텔에 혼자 살고 있는 평범한 직장인 경민(공효진). 퇴근 후 집에 돌아온 경민은 원룸의 도어락 덮개가 열려있는 것을 발견한다. 불안한 마음에 도어락 비밀번호를 변경해보지만  그날 밤, 잠들기 전 문 밖에서 들리는 소리  '삐-삐-삐-삐- 잘못 누르셨습니다'  공포감에 휩싸인 경민은 경찰에 신고를 하지만 그들은 경민의 잦은 신고를 귀찮아 할 뿐, 대수롭지 않게 여긴다. 그리고 얼마 뒤, 경민의 원룸에서 낯선 사람의 침입 흔적과 함께 의문의 살인 사건이 발생하고 자신도 안전하지 않음을 직감한 경민은 직접 사건의 실체를 쫓게 되는데..!  열려 있는 도어락 덮개, 지문으로 뒤덮인 키패드, 현관 앞 담배꽁초 혼자 사는 원룸, 이곳에 누군가 숨어있다!"
20183375,"바람 축제에 온 지우와 피카츄.
 이브이를 찾는 리사와 새로 만난 친구들과 함께 하던 중,
 갑자기 모든 바람이 사라지고
 정체를 알 수 없는 검은 연기가 마을을 뒤덮는다.
 
 사람과 포켓몬 모두가 위험해질 위기가 찾아오자, 
 바람을 되찾기 위해
 지우와 피카츄, 리사와 이브이, 라르고, 카가치, 히스이, 토리토의
 모두가 함께하는 기적 같은 이야기가 시작된다."
20189843,"크리스마스 이브, 
 대부 ‘드로셀마이어’의 파티에 참석한 ‘클라라’는 
 돌아가신 엄마의 마지막 크리스마스 선물을 열어줄 황금 열쇠를 찾아 나선다. 
 대부에게 건네받은 황금실을 따라 마법의 세상 속으로 들어간 ‘클라라’는 호두까기 병정과 함께
 3개의 왕국을 지나면서 다양한 사건과 사람들을 만나 환상적인 모험을 즐긴다. 
 그러나 엄마의 수수께끼를 풀 수 있는 열쇠를 얻기 위해서는 
 모두가 두려워하는 네 번째 왕국으로 가야만 하는데…
 
 황금 열쇠를 따라가면,
 지금껏 본 적 없는 마법의 세계가 열린다!"
20182082,"멋진 커리어우먼, 매력적인 아내, 아름다운 엄마…
 모든 걸 다 갖춘 완벽한 여자 ‘에밀리’가 사라졌다.
 
 그리고 발견된 시체… 모든 것이 내 것이 됐다고 생각한 순간. 
 에밀리가 돌아왔다!"
20178825,"움직이는 모든 것을 집어삼키려는 거대도시 ‘런던’
 탐욕스러운 거대도시 런던으로부터 세상을 지키려는 ‘저항 세력’
 숨겨진 공중도시 ‘에어 헤이븐’
 
 60분 전쟁으로 지구가 멸망한 황폐해진 미래, 
 인류의 생존이 걸린 움직이는 도시들의 전쟁
 끝내고 싶다면 모든 것을 삼켜야 한다"
20183745,"멸망 위기의 세상을 구하고 영웅이 된 런닝맨들. 
 
 어느 날, 풀룰루족들로 가득 찬 경기장으로 그들을 데려온 제사장 “아콩”은
 런닝맨들을 죄인으로 몰며 강제로 게임에 출전시킨다. 이름하여 '런닝맨 서바이벌'! 
 
 탈출할 수 있는 기회는 단 한 번뿐!
 각종 함정과 거대 미로가 가득한 이곳에서 런닝맨들은 과연 탈출에 성공하고 누명을 벗을 수 있을까?!"
20177538,선미는 원주택에 머물며 시를 쓰는 남편 현석을 한 달에 몇 번 만나러 간다. 서울에서 준수와 바람을 피고 있는 선미...그런 선미를 사랑하는 남자준수... 일도 섹스도 같이 하는 남자 이다. 선미가 남편을 정리하고 오기를 기다리고 있는데.. 멀리 떨어져 있는 남편이기만한 현석. 지방 신문에 시가 당선되며 시인이 되었지만 백수다. 아내 선미밖에 없는 척하지만 그럴 리가.. 아내의 빈자리를 누군가가 채워주고 있다. 현모양처가 꿈인 유리...그 여자다.. 또한 미용실 스텝인 피오... 준수의 차에서 잠이들어 선미의 집으로 동행을 한다. 그런 그들이 한자리에 모이는 상황이 발생하고... 게임을 통해 그들의 숨겨진 일탈들이 하나 둘씩 벗겨지는데...
20184481,"거칠었던 과거를 벗어나 수산시장에서 건어물 유통을 하며 건실하게 살던 동철(마동석). 어느 날 아내 지수(송지효)가 납치되고, 경찰에 신고를 하지만 그녀의 행방은 묘연하기만 하다. 그리고 동철에게 걸려 온 납치범(김성오)의 전화! 오히려 지수를 납치한 대가로 거액의 돈을 동철에게 주겠다는 파격 제안을 하고, 이에 폭발한 동철은 지수를 구하기 위해 움직이기 시작하는데…! 느낌 오지? 잘못 건드린 거"
20181905,"셔우드의 미래를 위한 싸움을 이끌어 나갈 영웅은 단 한 사람뿐이다. 그리고 그 십대 소녀는 당신이 알고 있던 통상적인 로빈 후드가 아니다. 십 대 해커인 셔우드의 로빈은 평생 그녀가 고아인 줄로 알고 있었다. 그러나 신비스러운 건틀렛이 비밀을 밝혀내자, 그녀가 알고 있던 세상은 한순간에 뒤집어진다. 로빈은 범법자 무리들에 합류하고 사랑, 충성 그리고 희생에 대한 진실한 가치를 배우게 된다. 홍수를 동반한 폭풍우가 거리를 몰아치는 23세기 런던에서부터 어퍼 시티의 우뚝 솟은 시타델에 이르기까지, 로빈과 그녀의 새 친구들은 미친 노팀엄의 치안관에 맞서 승산 없는 전쟁을 벌이게 된다.
 
 [제 21회 부천국제애니메이션페스티벌]"
20176814,"‘뉴트 스캐맨더’(에디 레드메인)의 활약으로  강력한 어둠의 마법사 ‘겔러트 그린델왈드’(조니 뎁)가 미합중국 마법부 MACUSA에 붙잡히지만,  이내 장담했던 대로 탈출해 추종자를 모으기 시작한다.  순혈 마법사의 세력을 모아 마법을 사용하지 않는 사람들을 지배하려는  그린델왈드의 야욕을 막기 위해 ‘알버스 덤블도어’(주드 로)는 제자였던 뉴트에게 도움을 요청한다.  마법사 사회는 점점 더 분열되어 가는 가운데,  앞날의 위험을 알지 못한 채 뉴트는 이를 승낙하는데…"
20183073,"귀여운 소년 ‘이든’의 단짝 반려견 ‘베일리’는 행복한 생을 마감한다.
 하지만 눈을 떠보니 다시 시작된 견생 2회차, 아니 3회차?!
 1등 경찰견 ‘엘리’에서 찰떡같이 마음을 알아주는 소울메이트 ‘티노’까지!
 다시 태어날 때마다 성별과 생김새, 직업(?)에 이름도 바뀌지만,
 여전히 영혼만은 사랑 충만! 애교 충만! 주인바라기 ‘베일리’
 
 어느덧 견생 4회차, 방랑견이 되어 떠돌던 ‘베일리’는
 마침내 자신이 돌아온 진짜 이유를 깨닫고 어딘가로 달려가기 시작하는데…"
20181171,"그리스도가 부활한 지 약 30년 후인 AD 67년,
 로마제국의 황제 ‘네로’는 자신의 광기로 일어난 대화재의 원인으로
 신흥종교인 기독교에 책임을 돌린다.
 
 짐승들의 먹이가 되거나 불태워지며 극심한 박해를 받는 크리스천들.
 그리고 그들의 리더인 ‘바울’은 ‘네로’의 명령에 의해
 감옥에 갇혀 사형될 날만을 기다리고 있다.
 
 이러한 상황 속에서 바울의 동역자인 ‘누가’는 
 죽음의 문턱, 두려움 속에 점점 희망을 잃어가는 크리스천들에게
 ‘바울’의 일생과 그가 얻은 지혜를 사도행전으로 기록하여 전하고자
 깊은 감옥 속으로 숨어드는데…."
20183007,"일명 ‘악의 심판자’라 불리는 비밀스런 천재 해커 ‘리스베트’는 한 의뢰인으로부터 위험한 제안을 받는다. 
 하지만 임무를 수행하던 중 괴한들의 습격을 받게 되고, 의뢰인 마저 살해 당한다.
 이번 일이 전 세계를 위협하는 해커 범죄 조직 ‘스파이더스’와 연관되어 있음을 알게 된 리스베트는 
 사건의 진실과 스파이더스의 정체를 파헤칠수록 더 큰 위협에 처하게 되고,
 설상가상 사건의 핵심 정보와 중요한 단서를 쥔 인물까지 빼앗기게 되는데...
 
 악의 심판자 리스베트, 그녀의 추적이 시작된다."
20182966,"유명해지는게 소원인 고양이 맥스, 부지런하고 똑똑한 비버 밥, 그리고 호기심 많은 소년 바즈와
 지구로 에너지 자원을 찾기 위해 온 외계인 3총사 ‘지크’, ‘주크‘, ’자카’는 친구가 된다.
 하지만, 즐거운 시간도 잠시… 외계인 악당 스크래처 일당이 숲 속 모든 동물 친구들을 납치해가는데…
 과연, 맥스와 밥은 악당에게 납치된 동물 친구들을 무사히 구출해내고 외계인 3총사와 다시 친구가 될 수 있을까?
 
 위기에 놓인 숲 속 친구들을 구하기 위한 모험이 시작된다!"
20183050,"19개 도시, 40회의 공연, 55만석 날개를 펼친 소년들의 역사.
 성공적인 월드 투어로 마무리된 ‘2017 방탄소년단 라이브 트릴로지 에피소드3 윙스 투어(2017 BTS LIVE TRILOGY EPISODE III THE WINGS TOUR)’를 가장 가까이에서 담아낸 방탄소년단의 첫 번째 영화.
 
 지금, 우리 
 함께 빛나는 청춘의 순간이 스크린에 펼쳐진다."
20182935,"태수는 얻어걸린 5억 계약 건으로 공항으로 기분 좋게 출발한다. 공항으로 가기 전에 전날 같이 술 먹은 친구 정섭이네 놓고 간 지갑을 받으러 정섭이를 만난다.
 
 [제23회 부천국제판타스틱영화제]"
20182669,"신발 하나 제대로 못 찾는 첫째 딸, 남들과 조금 다른 둘째 아들, 갓 태어나서 밤낮없이 울어대는 막내,
 그리고 자신에겐 아무 관심도 없이 매일 밤 게임에 빠져 사는 남편까지,
 매일 같은 육아 전쟁에 지쳐가는 ‘마를로’(샤를리즈 테론).
 몸이 스무 개라도 모자란 엄마 ‘마를로’를 위해 그녀의 오빠는 야간 보모 고용을 권유한다.
 아이는 엄마가 돌봐야 한다고 철석같이 믿어 왔던 ‘마를로’는 고민 끝에
 야간 보모 ‘툴리’(맥켄지 데이비스)를 부르게 된다.
 
 홀로 삼 남매 육아를 도맡아 하면서 슈퍼 맘이 되어야만 했던 ‘마를로’ 곁에서
 ‘툴리’는 마치 자신의 가족처럼 그녀와 아이들을 돌봐준다.
 슈퍼 보모이자 때로는 인생 친구가 되어 주는 ‘툴리’로 인해 ‘마를로’의 삶은 조금씩 변화하게 되는데…"
